id,class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
7050,e,,k,s,g,f,f,w,w,,,b,k,w,p,w,t,p,w,g,
7051,e,,b,s,n,f,a,c,y,,,b,s,o,p,n,t,p,y,l,
7052,p,,k,y,n,f,f,c,b,,,b,k,w,p,w,t,e,w,l,
7053,p,,x,s,n,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7054,e,,b,s,n,f,a,c,o,,,b,s,o,p,n,t,p,o,l,
7055,p,,k,s,n,f,f,c,b,,,b,k,w,p,w,t,e,w,d,
7056,p,,k,s,n,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7057,p,,k,s,e,f,f,c,b,,,b,s,w,p,w,t,e,w,l,
7058,p,,f,s,e,f,f,c,b,,,b,s,w,p,w,t,e,w,p,
7059,p,,x,s,e,f,f,c,b,,,b,s,p,p,w,t,e,w,p,
7060,p,,x,s,e,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7061,p,,x,s,n,f,f,c,b,,,b,s,p,p,w,t,e,w,d,
7062,p,,k,y,n,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7063,e,,x,s,p,t,f,c,w,,,b,s,w,p,w,t,p,w,p,
7064,p,,f,s,e,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7065,p,,x,y,n,f,a,c,w,,,c,k,c,p,w,f,n,w,d,
7066,p,,k,s,n,f,f,c,b,,,b,s,w,p,w,t,e,w,l,
7067,e,,k,s,g,f,f,w,g,,,b,k,w,p,w,t,p,w,g,
7068,p,,k,s,n,f,f,c,b,,,b,k,p,p,w,t,e,w,d,
7069,p,,f,y,n,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7070,p,,k,s,n,f,f,c,b,,,b,s,p,p,w,t,e,w,p,
7071,p,,k,y,e,f,f,c,b,,,b,s,p,p,w,t,e,w,d,
7072,p,,f,y,e,f,f,c,b,,,b,k,p,p,w,t,e,w,d,
7073,e,,f,s,c,t,f,c,w,,,b,s,w,p,w,t,p,w,p,
7074,p,,f,y,n,f,f,c,b,,,b,s,p,p,w,t,e,w,l,
7075,p,,k,s,e,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7076,p,,x,s,e,f,f,c,b,,,b,k,p,p,w,t,e,w,l,
7077,p,,f,y,e,f,f,c,b,,,b,k,p,p,w,t,e,w,l,
7078,p,,x,s,n,f,f,c,b,,,b,s,p,p,w,t,e,w,p,
7079,e,,f,s,n,f,a,c,y,,,b,s,o,p,n,t,p,n,l,
7080,p,,f,s,e,f,f,c,b,,,b,s,p,p,w,t,e,w,d,
7081,p,,x,y,e,f,f,c,b,,,b,s,p,p,w,t,e,w,p,
7082,p,,x,y,e,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7083,p,,x,s,e,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7084,p,,k,s,e,f,f,c,b,,,b,k,p,p,w,t,e,w,l,
7085,p,,x,s,e,f,f,c,b,,,b,s,w,p,w,t,e,w,l,
7086,e,,b,f,g,f,f,w,w,,,b,k,w,p,w,t,p,w,g,
7087,p,,k,y,e,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7088,p,,k,s,e,f,f,c,b,,,b,s,p,p,w,t,e,w,l,
7089,e,,k,f,g,f,f,w,g,,,b,s,w,p,w,t,p,w,g,
7090,e,,f,s,n,f,a,c,n,,,b,s,o,p,n,t,p,n,l,
7091,p,,f,y,n,f,f,c,w,,,c,k,c,p,w,f,n,w,d,
7092,p,,k,s,e,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7093,p,,f,s,n,f,f,c,b,,,b,k,w,p,w,t,e,w,l,
7094,p,,k,y,n,f,f,c,b,,,b,k,w,p,w,t,e,w,p,
7095,p,,k,s,e,f,f,c,b,,,b,s,w,p,w,t,e,w,l,
7096,p,,k,y,n,f,f,c,b,,,b,s,w,p,w,t,e,w,p,
7097,p,,k,y,n,f,f,c,b,,,b,s,w,p,w,t,e,w,l,
7098,e,,x,f,g,f,f,w,g,,,b,k,w,p,w,t,p,w,g,
7099,p,,k,y,e,f,f,c,b,,,b,k,w,p,w,t,e,w,p,
7100,p,,x,y,c,f,a,c,y,,,c,k,c,p,w,f,n,w,d,
7101,p,,k,y,e,f,f,c,b,,,b,k,w,p,w,t,e,w,p,
7102,p,,k,y,e,f,f,c,b,,,b,k,p,p,w,t,e,w,l,
7103,e,,b,s,w,f,f,w,p,,,b,s,w,p,w,t,p,w,g,
7104,p,,k,s,n,f,f,c,b,,,b,k,p,p,w,t,e,w,d,
7105,p,,x,s,e,f,f,c,b,,,b,s,p,p,w,t,e,w,p,
7106,p,,f,y,n,f,f,c,b,,,b,k,p,p,w,t,e,w,l,
7107,p,,f,s,e,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7108,p,,k,y,e,f,f,c,b,,,b,s,p,p,w,t,e,w,d,
7109,p,,k,y,e,f,f,c,b,,,b,k,w,p,w,t,e,w,d,
7110,e,,b,f,w,f,f,w,w,,,b,s,w,p,w,t,p,w,g,
7111,p,,k,y,n,f,a,c,w,,,c,k,c,p,w,f,n,w,d,
7112,p,,f,y,e,f,f,c,b,,,b,k,p,p,w,t,e,w,d,
7113,p,,k,s,n,f,f,c,b,,,b,s,w,p,w,t,e,w,p,
7114,p,,k,y,n,f,f,c,b,,,b,k,w,p,w,t,e,w,p,
7115,p,,x,s,e,f,f,c,b,,,b,k,w,p,w,t,e,w,l,
7116,e,,x,y,g,t,f,c,w,,,b,s,w,p,w,t,p,w,p,
7117,p,,f,s,n,f,f,c,b,,,b,k,p,p,w,t,e,w,d,
7118,p,,k,y,e,f,f,c,b,,,b,k,w,p,w,t,e,w,p,
7119,e,,k,f,w,f,f,w,w,,,b,k,w,p,w,t,p,w,g,
7120,p,,x,s,n,f,f,c,b,,,b,k,p,p,w,t,e,w,d,
7121,p,,k,y,n,f,f,c,b,,,b,s,p,p,w,t,e,w,d,
7122,p,,x,s,e,f,f,c,b,,,b,s,p,p,w,t,e,w,d,
7123,e,,k,s,w,f,f,w,w,,,b,s,w,p,w,t,p,w,g,
7124,p,,f,y,n,f,f,c,b,,,b,s,w,p,w,t,e,w,p,
7125,p,,k,s,e,f,f,c,b,,,b,k,w,p,w,t,e,w,p,
7126,p,,k,s,e,f,f,c,b,,,b,k,w,p,w,t,e,w,p,
7127,p,,f,y,e,f,f,c,b,,,b,s,p,p,w,t,e,w,l,
7128,e,,f,s,n,f,a,c,n,,,b,s,o,p,n,t,p,y,l,
7129,p,,f,y,n,f,f,c,b,,,b,k,p,p,w,t,e,w,d,
7130,p,,k,y,e,f,f,c,b,,,b,s,p,p,w,t,e,w,d,
7131,p,,k,s,e,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7132,p,,k,s,e,f,f,c,b,,,b,s,p,p,w,t,e,w,l,
7133,e,,b,s,n,f,a,c,o,,,b,s,o,p,o,t,p,b,l,
7134,e,,k,s,g,f,f,w,p,,,b,k,w,p,w,t,p,w,g,
7135,e,,x,s,n,f,a,c,n,,,b,s,o,p,o,t,p,n,l,
7136,e,,x,f,g,f,f,w,p,,,b,k,w,p,w,t,p,w,g,
7137,p,,k,s,e,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7138,p,,f,y,e,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7139,p,,k,s,n,f,f,c,b,,,b,k,p,p,w,t,e,w,d,
7140,p,,k,s,n,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7141,e,,b,s,w,f,f,w,p,,,b,k,w,p,w,t,p,w,g,
7142,p,,f,s,n,f,f,c,b,,,b,s,p,p,w,t,e,w,d,
7143,e,,b,f,g,f,f,w,p,,,b,s,w,p,w,t,p,w,g,
7144,p,,x,s,n,f,f,c,b,,,b,k,w,p,w,t,e,w,d,
7145,p,,x,y,e,f,f,c,b,,,b,s,w,p,w,t,e,w,l,
7146,p,,f,y,c,f,f,c,w,,,c,k,c,p,w,f,n,w,d,
7147,p,,f,s,n,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7148,p,,x,y,e,f,f,c,b,,,b,s,p,p,w,t,e,w,l,
7149,p,,f,s,n,f,f,c,b,,,b,k,w,p,w,t,e,w,l,
7150,p,,f,y,e,f,f,c,b,,,b,k,w,p,w,t,e,w,p,
7151,p,,f,s,e,f,f,c,b,,,b,k,w,p,w,t,e,w,l,
7152,p,,x,s,e,f,f,c,b,,,b,k,w,p,w,t,e,w,d,
7153,e,,k,s,g,f,f,w,w,,,b,k,w,p,w,t,p,w,g,
7154,p,,x,s,e,f,f,c,b,,,b,s,p,p,w,t,e,w,p,
7155,p,,k,s,n,f,f,c,b,,,b,k,w,p,w,t,e,w,l,
7156,p,,k,y,e,f,f,c,b,,,b,k,w,p,w,t,e,w,l,
7157,p,,x,s,n,f,f,c,b,,,b,k,w,p,w,t,e,w,p,
7158,e,,b,s,g,f,f,w,g,,,b,s,w,p,w,t,p,w,g,
7159,p,,x,s,n,f,f,c,b,,,b,s,w,p,w,t,e,w,l,
7160,p,,f,s,e,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7161,p,,k,s,n,f,f,c,b,,,b,s,p,p,w,t,e,w,d,
7162,e,,b,s,g,f,f,w,w,,,b,s,w,p,w,t,p,w,g,
7163,p,,x,s,n,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7164,p,,f,y,e,f,f,c,b,,,b,s,w,p,w,t,e,w,p,
7165,p,,f,s,e,f,f,c,b,,,b,s,p,p,w,t,e,w,d,
7166,p,,f,y,n,f,f,c,y,,,c,k,c,p,w,f,n,w,d,
7167,e,,b,f,g,f,f,w,g,,,b,k,w,p,w,t,p,w,g,
7168,p,,f,s,e,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7169,p,,k,s,n,f,f,c,b,,,b,s,p,p,w,t,e,w,l,
7170,e,,k,s,g,f,f,w,p,,,b,s,w,p,w,t,p,w,g,
7171,p,,k,y,n,f,f,c,b,,,b,k,p,p,w,t,e,w,l,
7172,p,,x,s,e,f,f,c,b,,,b,k,p,p,w,t,e,w,l,
7173,e,,b,s,n,f,a,c,y,,,b,s,o,p,o,t,p,y,l,
7174,p,,k,y,n,f,f,c,b,,,b,s,p,p,w,t,e,w,l,
7175,p,,f,y,n,f,f,c,b,,,b,k,w,p,w,t,e,w,l,
7176,e,,x,s,n,f,a,c,n,,,b,s,o,p,n,t,p,b,l,
7177,p,,k,s,n,f,f,c,b,,,b,k,p,p,w,t,e,w,l,
7178,p,,k,s,n,f,f,c,b,,,b,k,p,p,w,t,e,w,d,
7179,p,,k,s,n,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7180,p,,k,s,n,f,f,c,b,,,b,s,p,p,w,t,e,w,p,
7181,e,,f,y,c,t,f,c,w,,,b,s,w,p,w,t,p,w,p,
7182,e,,f,s,n,f,a,c,n,,,b,s,o,p,n,t,p,n,l,
7183,e,,b,s,w,f,f,w,g,,,b,k,w,p,w,t,p,w,g,
7184,p,,k,s,e,f,f,c,b,,,b,s,p,p,w,t,e,w,p,
7185,e,,b,s,g,f,f,w,w,,,b,s,w,p,w,t,p,w,g,
7186,p,,k,y,e,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7187,p,,k,y,n,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7188,e,,x,s,n,f,a,c,o,,,b,s,o,p,o,t,p,y,l,
7189,p,,x,s,e,f,f,c,b,,,b,k,w,p,w,t,e,w,p,
7190,p,,x,s,n,f,f,c,b,,,b,k,p,p,w,t,e,w,d,
7191,p,,f,s,e,f,f,c,b,,,b,k,w,p,w,t,e,w,l,
7192,p,,f,y,e,f,f,c,b,,,b,s,p,p,w,t,e,w,p,
7193,p,,x,y,e,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7194,p,,k,s,e,f,f,c,b,,,b,k,w,p,w,t,e,w,d,
7195,e,,k,y,n,f,f,c,w,,,b,y,n,p,w,t,p,w,d,
7196,p,,f,s,e,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7197,p,,k,s,n,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7198,p,,f,y,n,f,f,c,b,,,b,s,w,p,w,t,e,w,p,
7199,p,,f,s,e,f,f,c,b,,,b,k,p,p,w,t,e,w,d,
7200,e,,k,f,g,f,f,w,w,,,b,s,w,p,w,t,p,w,g,
7201,p,,k,s,n,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7202,e,,b,f,w,f,f,w,p,,,b,k,w,p,w,t,p,w,g,
7203,p,,k,s,e,f,f,c,b,,,b,k,p,p,w,t,e,w,l,
7204,e,,x,s,g,f,f,w,p,,,b,k,w,p,w,t,p,w,g,
7205,e,,k,s,n,f,a,c,y,,,b,s,o,p,o,t,p,y,l,
7206,p,,k,s,e,f,f,c,b,,,b,k,w,p,w,t,e,w,p,
7207,p,,k,y,n,f,f,c,b,,,b,s,w,p,w,t,e,w,l,
7208,e,,k,f,g,f,f,w,g,,,b,k,w,p,w,t,p,w,g,
7209,p,,x,s,n,f,f,c,b,,,b,s,p,p,w,t,e,w,l,
7210,p,,k,y,n,f,f,c,b,,,b,s,w,p,w,t,e,w,l,
7211,e,,x,f,w,f,f,w,g,,,b,k,w,p,w,t,p,w,g,
7212,p,,k,y,e,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7213,p,,k,s,e,f,f,c,b,,,b,k,p,p,w,t,e,w,l,
7214,p,,k,s,e,f,f,c,b,,,b,k,p,p,w,t,e,w,l,
7215,p,,k,y,e,f,f,c,b,,,b,k,w,p,w,t,e,w,p,
7216,p,,k,y,n,f,f,c,b,,,b,s,p,p,w,t,e,w,p,
7217,e,,k,s,g,f,f,w,g,,,b,k,w,p,w,t,p,w,g,
7218,p,,k,y,n,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7219,p,,k,s,e,f,f,c,b,,,b,s,w,p,w,t,e,w,l,
7220,e,,x,s,g,f,f,w,w,,,b,s,w,p,w,t,p,w,g,
7221,e,,f,s,n,f,a,c,y,,,b,s,o,p,o,t,p,y,l,
7222,e,,k,s,g,f,f,w,g,,,b,k,w,p,w,t,p,w,g,
7223,p,,x,s,e,f,f,c,b,,,b,k,w,p,w,t,e,w,p,
7224,p,,k,s,n,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7225,p,,k,s,n,f,f,c,b,,,b,s,w,p,w,t,e,w,p,
7226,e,,x,s,g,f,f,w,p,,,b,k,w,p,w,t,p,w,g,
7227,p,,k,y,e,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7228,e,,f,s,n,f,a,c,n,,,b,s,o,p,o,t,p,y,l,
7229,e,,k,s,w,f,f,w,w,,,b,k,w,p,w,t,p,w,g,
7230,p,,f,y,e,f,f,c,y,,,c,k,c,p,w,f,n,w,d,
7231,e,,b,s,g,f,f,w,g,,,b,k,w,p,w,t,p,w,g,
7232,p,,f,y,n,f,f,c,b,,,b,s,w,p,w,t,e,w,p,
7233,e,,b,s,n,f,a,c,o,,,b,s,o,p,n,t,p,b,l,
7234,e,,b,s,g,f,f,w,w,,,b,k,w,p,w,t,p,w,g,
7235,e,,k,s,n,f,a,c,n,,,b,s,o,p,o,t,p,y,l,
7236,e,,b,s,g,f,f,w,p,,,b,k,w,p,w,t,p,w,g,
7237,p,,k,s,n,f,f,c,b,,,b,k,w,p,w,t,e,w,l,
7238,p,,k,y,n,f,f,c,b,,,b,s,p,p,w,t,e,w,p,
7239,e,,f,s,n,f,a,c,n,,,b,s,o,p,n,t,p,o,l,
7240,p,,k,s,e,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7241,p,,f,s,e,f,f,c,b,,,b,s,w,p,w,t,e,w,p,
7242,p,,k,s,n,f,f,c,b,,,b,s,p,p,w,t,e,w,l,
7243,p,,k,s,n,f,f,c,b,,,b,s,w,p,w,t,e,w,l,
7244,e,,b,s,n,f,a,c,y,,,b,s,o,p,o,t,p,y,l,
7245,e,,k,f,g,f,f,w,w,,,b,k,w,p,w,t,p,w,g,
7246,e,,b,s,n,f,a,c,o,,,b,s,o,p,o,t,p,o,l,
7247,p,,k,s,n,f,f,c,b,,,b,k,p,p,w,t,e,w,l,
7248,p,,k,y,e,f,f,c,b,,,b,s,w,p,w,t,e,w,l,
7249,p,,k,y,e,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7250,p,,k,s,n,f,f,c,b,,,b,s,p,p,w,t,e,w,l,
7251,e,,f,s,n,f,a,c,n,,,b,s,o,p,o,t,p,n,l,
7252,p,,k,s,e,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7253,e,,x,s,n,f,a,c,o,,,b,s,o,p,o,t,p,o,l,
7254,p,,k,s,n,f,f,c,b,,,b,k,w,p,w,t,e,w,d,
7255,e,,k,s,w,f,f,w,p,,,b,s,w,p,w,t,p,w,g,
7256,p,,k,y,e,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7257,p,,k,y,n,f,f,c,b,,,b,k,p,p,w,t,e,w,d,
7258,e,,k,f,g,f,f,w,g,,,b,s,w,p,w,t,p,w,g,
7259,p,,f,s,n,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7260,e,,x,s,g,f,f,w,w,,,b,s,w,p,w,t,p,w,g,
7261,p,,k,y,n,f,f,c,b,,,b,s,p,p,w,t,e,w,p,
7262,p,,f,s,e,f,f,c,b,,,b,s,p,p,w,t,e,w,d,
7263,e,,x,f,w,f,f,w,p,,,b,k,w,p,w,t,p,w,g,
7264,p,,k,y,n,f,f,c,b,,,b,k,w,p,w,t,e,w,l,
7265,p,,f,y,n,f,a,c,w,,,c,k,c,p,w,f,n,w,d,
7266,e,,b,f,g,f,f,w,w,,,b,s,w,p,w,t,p,w,g,
7267,p,,k,y,e,f,f,c,b,,,b,k,w,p,w,t,e,w,p,
7268,p,,x,y,e,f,f,c,b,,,b,k,p,p,w,t,e,w,d,
7269,p,,k,s,e,f,f,c,b,,,b,k,w,p,w,t,e,w,l,
7270,e,,k,f,g,f,f,w,g,,,b,s,w,p,w,t,p,w,g,
7271,e,,k,f,w,f,f,w,p,,,b,s,w,p,w,t,p,w,g,
7272,p,,k,y,e,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7273,e,,k,s,g,f,f,w,g,,,b,s,w,p,w,t,p,w,g,
7274,p,,k,s,n,f,f,c,b,,,b,s,p,p,w,t,e,w,d,
7275,p,,k,y,n,f,f,c,b,,,b,s,p,p,w,t,e,w,l,
7276,e,,k,s,w,f,f,w,w,,,b,k,w,p,w,t,p,w,g,
7277,p,,k,y,e,f,f,c,b,,,b,k,p,p,w,t,e,w,l,
7278,e,,b,s,w,f,f,w,w,,,b,k,w,p,w,t,p,w,g,
7279,p,,k,s,n,f,f,c,b,,,b,s,p,p,w,t,e,w,d,
7280,e,,x,s,w,f,f,w,w,,,b,s,w,p,w,t,p,w,g,
7281,e,,b,s,n,f,a,c,n,,,b,s,o,p,o,t,p,n,l,
7282,p,,k,s,n,f,f,c,b,,,b,k,w,p,w,t,e,w,d,
7283,p,,k,y,e,f,f,c,b,,,b,s,p,p,w,t,e,w,p,
7284,e,,x,f,w,f,f,w,w,,,b,s,w,p,w,t,p,w,g,
7285,p,,x,y,e,f,a,c,y,,,c,k,c,p,w,f,n,w,d,
7286,p,,k,s,e,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7287,p,,k,s,n,f,f,c,b,,,b,k,w,p,w,t,e,w,l,
7288,p,,k,y,n,f,f,c,b,,,b,s,p,p,w,t,e,w,p,
7289,p,,k,s,e,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7290,e,,k,s,n,f,a,c,o,,,b,s,o,p,n,t,p,b,l,
7291,p,,k,y,n,f,f,c,b,,,b,k,p,p,w,t,e,w,l,
7292,e,,f,y,n,f,f,c,w,,,b,y,n,p,w,t,p,w,d,
7293,e,,k,s,g,f,f,w,w,,,b,s,w,p,w,t,p,w,g,
7294,p,,f,y,e,f,f,c,b,,,b,k,w,p,w,t,e,w,l,
7295,p,,k,y,y,f,f,w,y,,,c,y,y,p,y,t,e,w,l,
7296,p,,k,y,e,f,f,c,b,,,b,s,p,p,w,t,e,w,p,
7297,p,,k,s,e,f,f,c,b,,,b,k,p,p,w,t,e,w,l,
7298,p,,k,y,e,f,f,c,b,,,b,s,p,p,w,t,e,w,l,
7299,e,,b,s,n,f,a,c,o,,,b,s,o,p,n,t,p,n,l,
7300,e,,x,s,g,t,f,c,w,,,b,s,w,p,w,t,p,w,p,
7301,e,,k,s,g,f,f,w,p,,,b,k,w,p,w,t,p,w,g,
7302,p,,f,y,e,f,f,c,b,,,b,s,p,p,w,t,e,w,p,
7303,p,,k,s,e,f,f,c,b,,,b,k,w,p,w,t,e,w,p,
7304,p,,k,y,e,f,f,c,b,,,b,s,w,p,w,t,e,w,l,
7305,e,,b,f,w,f,f,w,w,,,b,k,w,p,w,t,p,w,g,
7306,e,,f,s,n,f,a,c,n,,,b,s,o,p,o,t,p,o,l,
7307,p,,k,s,n,f,f,c,b,,,b,k,w,p,w,t,e,w,p,
7308,p,,k,s,e,f,f,c,b,,,b,s,p,p,w,t,e,w,d,
7309,e,,x,f,w,f,f,w,g,,,b,k,w,p,w,t,p,w,g,
7310,p,,k,y,e,f,f,c,b,,,b,s,w,p,w,t,e,w,l,
7311,e,,x,f,w,f,f,w,g,,,b,s,w,p,w,t,p,w,g,
7312,p,,k,y,e,f,f,c,b,,,b,s,w,p,w,t,e,w,l,
7313,p,,k,y,n,f,f,c,b,,,b,s,w,p,w,t,e,w,p,
7314,e,,x,s,g,f,f,w,p,,,b,k,w,p,w,t,p,w,g,
7315,e,,x,s,w,f,f,w,g,,,b,s,w,p,w,t,p,w,g,
7316,p,,k,y,n,f,f,c,b,,,b,k,w,p,w,t,e,w,d,
7317,p,,k,s,n,f,f,c,b,,,b,k,w,p,w,t,e,w,l,
7318,p,,k,s,e,f,f,c,b,,,b,k,p,p,w,t,e,w,d,
7319,e,,b,f,w,f,f,w,p,,,b,k,w,p,w,t,p,w,g,
7320,p,,f,s,n,f,f,c,b,,,b,s,p,p,w,t,e,w,p,
7321,p,,k,s,e,f,f,c,b,,,b,k,p,p,w,t,e,w,d,
7322,p,,k,s,n,f,f,c,b,,,b,s,p,p,w,t,e,w,l,
7323,p,,x,y,n,f,f,c,y,,,c,k,c,p,w,f,n,w,d,
7324,p,,k,y,n,f,f,c,b,,,b,k,w,p,w,t,e,w,l,
7325,e,,f,s,n,f,a,c,o,,,b,s,o,p,n,t,p,y,l,
7326,p,,x,y,e,f,f,c,b,,,b,s,p,p,w,t,e,w,d,
7327,e,,f,s,n,f,a,c,y,,,b,s,o,p,n,t,p,y,l,
7328,e,,b,s,w,f,f,w,g,,,b,s,w,p,w,t,p,w,g,
7329,e,,b,s,g,f,f,w,p,,,b,s,w,p,w,t,p,w,g,
7330,p,,k,y,e,f,f,c,b,,,b,k,w,p,w,t,e,w,l,
7331,p,,k,s,n,f,f,c,b,,,b,k,w,p,w,t,e,w,d,
7332,p,,k,s,e,f,f,c,b,,,b,s,p,p,w,t,e,w,p,
7333,p,,k,s,e,f,f,c,b,,,b,k,p,p,w,t,e,w,d,
7334,e,,b,f,w,f,f,w,g,,,b,s,w,p,w,t,p,w,g,
7335,e,,k,s,g,f,f,w,p,,,b,s,w,p,w,t,p,w,g,
7336,p,,f,y,e,f,f,c,w,,,c,k,c,p,w,f,n,w,d,
7337,p,,k,y,n,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7338,p,,k,y,n,f,f,c,b,,,b,s,p,p,w,t,e,w,p,
7339,p,,f,s,e,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7340,p,,x,s,n,f,f,c,b,,,b,s,p,p,w,t,e,w,d,
7341,p,,k,y,n,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7342,p,,k,y,c,f,f,c,y,,,c,k,c,p,w,f,n,w,d,
7343,p,,k,y,n,f,f,c,b,,,b,s,p,p,w,t,e,w,d,
7344,e,,k,s,w,f,f,w,g,,,b,s,w,p,w,t,p,w,g,
7345,p,,f,y,n,f,f,c,b,,,b,k,w,p,w,t,e,w,l,
7346,e,,b,f,g,f,f,w,p,,,b,s,w,p,w,t,p,w,g,
7347,p,,f,s,e,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7348,p,,k,s,e,f,f,c,b,,,b,k,p,p,w,t,e,w,l,
7349,e,,k,s,g,f,f,w,p,,,b,k,w,p,w,t,p,w,g,
7350,e,,x,s,g,f,f,w,p,,,b,s,w,p,w,t,p,w,g,
7351,p,,k,s,e,f,f,c,b,,,b,k,w,p,w,t,e,w,l,
7352,e,,k,s,n,f,a,c,n,,,b,s,o,p,n,t,p,y,l,
7353,e,,f,y,p,t,f,c,w,,,b,s,w,p,w,t,p,w,p,
7354,e,,b,s,w,f,f,w,g,,,b,s,w,p,w,t,p,w,g,
7355,p,,f,y,n,f,f,c,b,,,b,s,p,p,w,t,e,w,l,
7356,p,,f,s,e,f,f,c,b,,,b,k,w,p,w,t,e,w,p,
7357,p,,k,s,e,f,f,c,b,,,b,s,p,p,w,t,e,w,l,
7358,e,,k,f,g,f,f,w,p,,,b,s,w,p,w,t,p,w,g,
7359,e,,x,f,w,f,f,w,p,,,b,k,w,p,w,t,p,w,g,
7360,e,,x,s,c,t,f,c,w,,,b,s,w,p,w,t,p,w,p,
7361,e,,k,f,g,f,f,w,w,,,b,s,w,p,w,t,p,w,g,
7362,p,,k,s,e,f,f,c,b,,,b,s,p,p,w,t,e,w,l,
7363,p,,k,y,e,f,f,c,b,,,b,s,w,p,w,t,e,w,p,
7364,p,,k,s,n,f,f,c,b,,,b,s,w,p,w,t,e,w,p,
7365,p,,x,y,e,f,f,c,b,,,b,s,w,p,w,t,e,w,p,
7366,e,,k,s,n,f,a,c,o,,,b,s,o,p,o,t,p,o,l,
7367,p,,f,y,y,f,f,w,w,,,c,y,y,p,y,t,e,w,l,
7368,p,,x,y,c,f,a,c,w,,,c,k,c,p,w,f,n,w,d,
7369,p,,x,s,n,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7370,e,,x,y,p,t,f,c,w,,,b,s,w,p,w,t,p,w,p,
7371,p,,k,y,n,f,f,c,b,,,b,s,p,p,w,t,e,w,p,
7372,e,,k,s,g,f,f,w,g,,,b,s,w,p,w,t,p,w,g,
7373,e,,b,s,g,f,f,w,p,,,b,s,w,p,w,t,p,w,g,
7374,p,,k,s,e,f,f,c,b,,,b,k,p,p,w,t,e,w,p,
7375,e,,x,s,n,f,a,c,o,,,b,s,o,p,n,t,p,b,l,
7376,e,,b,s,n,f,a,c,o,,,b,s,o,p,n,t,p,b,l,
7377,e,,f,s,n,t,f,c,w,,,b,s,w,p,w,t,p,w,p,
7378,e,,k,s,g,f,f,w,g,,,b,s,w,p,w,t,p,w,g,
7379,p,,f,s,n,f,f,c,b,,,b,k,p,p,w,t,e,w,d,
7380,p,,k,s,n,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
7381,p,,f,y,n,f,f,c,b,,,b,k,p,p,w,t,e,w,l,
7382,p,,k,y,e,f,f,c,b,,,b,k,w,p,w,t,e,w,d,
7383,p,,k,s,n,f,f,c,b,,,b,k,p,p,w,t,e,w,l,
7384,p,,k,s,e,f,f,c,b,,,b,k,w,p,w,t,e,w,p,
7385,e,,b,s,w,f,f,w,w,,,b,k,w,p,w,t,p,w,g,
7386,p,,k,y,n,f,f,c,y,,,c,k,c,p,w,f,n,w,d,
7387,p,,k,y,e,f,f,c,b,,,b,s,w,p,w,t,e,w,d,
